534;25/09/2020;01/01/2100
535;01/01/2007;03/06/2009
536;01/01/2007;26/07/2017
537;01/01/2007;01/10/2007
538;29/01/2010;24/09/2020
538;25/09/2020;01/01/2100
539;26/09/2019;24/09/2020
539;25/09/2020;01/01/2100
540;25/10/2007;13/11/2013
541;22/10/2008;24/09/2020
541;25/09/2020;01/01/2100
542;01/01/2007;02/01/2009
543;01/01/2007;24/09/2020
543;25/09/2020;01/01/2100
544;01/01/2007;26/09/2011
545;01/05/2014;05/06/2018
546;19/03/2018;03/10/2019
547;01/01/2007;24/09/2020
547;25/09/2020;01/01/2100
548;20/12/2010;24/09/2020
548;25/09/2020;01/01/2100
549;01/01/2007;20/12/2010
550;01/01/2007;24/09/2020
550;25/09/2020;01/01/2100
551;20/12/2010;15/02/2019
552;01/01/2007;24/09/2020
552;25/09/2020;01/01/2100
553;01/07/2013;24/09/2020
553;25/09/2020;01/01/2100
554;21/09/2015;05/02/2020
555;01/01/2007;24/09/2020
555;25/09/2020;01/01/2100
556;01/01/2007;13/12/2011
557;01/01/2007;24/09/2020
557;25/09/2020;01/01/2100
558;01/01/2007;24/09/2020
558;25/09/2020;01/01/2100
559;08/10/2007;24/09/2020
559;25/09/2020;12/10/2020
560;01/01/2007;22/06/2020
561;01/01/2007;24/09/2020
561;25/09/2020;01/01/2100
562;01/01/2007;24/09/2020
562;25/09/2020;01/01/2100
563;01/01/2007;24/09/2020
563;25/09/2020;01/01/2100
564;01/01/2007;24/09/2020
564;25/09/2020;01/01/2100
565;01/01/2007;28/04/2011
566;01/01/2007;05/06/2012
567;01/01/2007;24/09/2020
567;25/09/2020;01/01/2100
568;01/01/2007;24/09/2020
568;25/09/2020;01/01/2100
569;27/03/2009;24/09/2020
569;25/09/2020;01/01/2100
570;01/01/2007;24/09/2020
570;25/09/2020;01/01/2100
571;01/01/2007;20/12/2010
572;01/01/2007;23/06/2008
573;09/12/2019;24/09/2020
573;25/09/2020;01/01/2100
574;01/01/2007;24/09/2020
574;25/09/2020;01/01/2100
575;15/03/2010;24/09/2020
575;25/09/2020;01/01/2100
576;01/01/2007;24/09/2020
576;25/09/2020;01/01/2100
577;02/01/2009;02/12/2016
578;01/01/2007;18/01/2019
579;01/01/2007;02/07/2007
580;01/01/2007;24/09/2020
580;25/09/2020;01/01/2100
581;01/01/2007;24/09/2020
581;25/09/2020;01/01/2100
582;01/01/2007;24/09/2020
582;25/09/2020;01/01/2100
583;14/02/2013;24/09/2020
583;25/09/2020;01/01/2100
584;01/01/2007;03/01/2007
585;01/01/2007;24/09/2020
585;25/09/2020;01/01/2100
586;26/07/2017;24/09/2020
586;25/09/2020;01/01/2100
587;01/01/2007;17/11/2010
588;01/01/2007;31/08/2015
589;01/01/2007;24/09/2020
589;25/09/2020;01/01/2100
590;01/01/2007;19/03/2018
591;01/01/2007;24/09/2020
591;25/09/2020;01/01/2100
592;20/07/2015;24/09/2020
592;25/09/2020;01/01/2100
593;01/01/2007;22/09/2014
594;01/01/2007;02/12/2013
595;01/01/2007;22/02/2007
596;13/11/2008;24/09/2020
596;25/09/2020;01/01/2100
597;09/11/2007;28/03/2016
598;01/01/2007;01/03/2010
599;01/01/2007;24/09/2020
599;25/09/2020;01/01/2100
600;01/01/2007;24/09/2020
600;25/09/2020;01/01/2100
601;01/06/2018;04/06/2018
602;01/01/2007;24/09/2020
602;25/09/2020;01/01/2100
603;01/01/2007;20/03/2007
604;31/03/2008;24/09/2020
604;25/09/2020;01/01/2100
605;01/05/2012;24/09/2020
605;25/09/2020;01/01/2100
606;01/01/2007;24/09/2020
606;25/09/2020;01/01/2100
607;24/09/2008;24/09/2020
607;25/09/2020;01/01/2100
608;01/01/2007;01/03/2017
609;01/01/2007;22/02/2016
610;01/01/2007;31/10/2018
611;01/06/2007;01/02/2016
612;01/01/2007;24/09/2020
612;25/09/2020;01/01/2100
613;01/01/2007;24/09/2020
613;25/09/2020;01/01/2100
614;01/01/2007;24/09/2020
614;25/09/2020;01/01/2100
615;01/01/2007;02/07/2012
616;01/01/2007;24/09/2020
616;25/09/2020;01/01/2100
617;03/06/2011;24/09/2020
617;25/09/2020;01/01/2100
618;01/01/2007;03/06/2011
619;01/01/2007;24/09/2020
619;25/09/2020;01/01/2100
620;01/01/2007;24/09/2020
620;25/09/2020;01/01/2100
621;01/01/2007;24/09/2020
621;25/09/2020;01/01/2100
622;01/01/2007;24/09/2020
622;25/09/2020;01/01/2100
623;01/01/2007;18/01/2011
624;01/07/2010;01/07/2015
625;12/06/2015;24/09/2020
625;25/09/2020;01/01/2100
626;01/01/2007;24/09/2020
626;25/09/2020;01/01/2100
627;01/07/2009;24/09/2020
627;25/09/2020;01/01/2100
628;01/01/2007;24/09/2020
628;25/09/2020;01/01/2100
629;01/01/2007;01/07/2010
630;01/01/2007;01/04/2011
631;01/01/2007;01/07/2011
632;02/02/2007;24/09/2020
632;25/09/2020;01/01/2100
633;21/12/2007;18/06/2018
634;20/03/2017;24/09/2020
634;25/09/2020;01/01/2100
635;01/01/2007;06/04/2020
636;01/01/2007;10/04/2007
637;07/04/2015;24/09/2020
637;25/09/2020;01/01/2100
638;27/07/2009;15/07/2019
639;02/03/2017;24/09/2020
639;25/09/2020;01/01/2100
640;01/05/2013;24/09/2020
640;25/09/2020;01/01/2100
641;01/01/2007;24/09/2020
641;25/09/2020;01/01/2100
642;05/12/2008;24/09/2020
642;25/09/2020;01/01/2100
643;26/07/2017;24/09/2020
643;25/09/2020;01/01/2100
644;29/10/2018;30/10/2018
645;01/01/2007;26/07/2017
646;01/01/2007;24/09/2020
646;25/09/2020;01/01/2100
647;01/01/2007;24/09/2020
647;25/09/2020;01/01/2100
648;01/01/2007;03/12/2018
649;01/01/2007;02/04/2009
650;01/10/2018;24/09/2020
650;25/09/2020;01/01/2100
651;23/12/2009;24/09/2020
651;25/09/2020;01/01/2100
652;21/12/2009;24/09/2020
652;25/09/2020;01/01/2100
653;01/01/2007;19/06/2017
654;01/01/2007;24/09/2020
654;25/09/2020;01/01/2100
655;01/09/2017;24/09/2020
655;25/09/2020;01/01/2100
656;23/03/2015;24/09/2020
656;25/09/2020;01/01/2100
657;01/01/2007;12/12/2011
657;13/12/2011;01/05/2014
658;19/03/2018;24/09/2020
658;25/09/2020;01/01/2100
659;01/01/2007;02/04/2007
660;01/01/2007;23/09/2008
661;01/01/2007;27/01/2015
662;01/01/2007;06/01/2017
663;15/09/2008;24/09/2020
663;25/09/2020;01/01/2100
664;01/01/2007;13/05/2016
665;01/01/2007;02/07/2007
666;02/01/2009;02/01/2019
667;18/03/2015;24/09/2020
667;25/09/2020;01/01/2100
668;01/01/2007;04/11/2009
669;01/01/2007;24/09/2020
669;25/09/2020;01/01/2100
670;01/01/2007;01/07/2008
671;01/07/2008;07/03/2018
672;01/01/2007;24/09/2020
672;25/09/2020;01/01/2100
673;01/01/2007;05/09/2012
674;01/01/2007;24/09/2020
674;25/09/2020;01/01/2100
675;21/11/2019;24/09/2020
675;25/09/2020;01/01/2100
676;01/01/2007;24/09/2020
676;25/09/2020;01/01/2100
677;01/01/2007;20/11/2015
678;01/01/2007;24/09/2020
678;25/09/2020;01/01/2100
679;23/03/2007;30/03/2009
680;12/03/2015;24/09/2020
680;25/09/2020;01/01/2100
681;26/07/2017;24/09/2020
681;25/09/2020;01/01/2100
682;01/01/2007;27/08/2010
683;06/11/2008;24/09/2020
683;25/09/2020;01/01/2100
684;01/01/2007;24/09/2020
684;25/09/2020;01/01/2100
685;01/01/2007;02/10/2007
686;01/01/2007;24/09/2020
686;25/09/2020;01/01/2100
687;01/01/2007;24/09/2020
687;25/09/2020;01/01/2100
688;06/06/2008;04/04/2017
689;01/01/2007;30/01/2009
690;03/01/2007;28/02/2017
691;01/01/2007;09/07/2013
692;01/01/2007;24/09/2020
692;25/09/2020;01/01/2100
693;01/01/2007;14/09/2017
694;01/01/2007;24/09/2020
694;25/09/2020;01/01/2100
695;01/01/2007;23/09/2016
696;01/01/2007;24/09/2020
696;25/09/2020;01/01/2100
697;19/11/2008;03/12/2018
698;01/01/2007;24/09/2020
698;25/09/2020;01/01/2100
699;01/01/2007;29/01/2010
700;31/05/2007;19/12/2011
701;01/01/2007;05/10/2012
702;01/01/2007;09/12/2019
703;01/01/2007;01/05/2012
704;01/01/2007;10/01/2007
705;16/03/2017;24/09/2020
705;25/09/2020;01/01/2100
706;01/01/2007;02/01/2008
707;18/11/2015;24/09/2020
707;25/09/2020;01/01/2100
708;01/01/2007;24/09/2020
708;25/09/2020;01/01/2100
709;01/01/2007;01/07/2016
710;01/01/2007;24/09/2020
710;25/09/2020;01/01/2100
711;30/06/2009;01/05/2013
711;15/07/2019;24/09/2020
711;25/09/2020;01/01/2100
712;01/01/2007;10/10/2007
713;19/03/2018;24/09/2020
713;25/09/2020;01/01/2100
714;01/01/2007;24/09/2020
714;25/09/2020;01/01/2100
715;01/01/2007;24/09/2020
715;25/09/2020;01/01/2100
716;01/01/2007;02/06/2017
717;01/01/2007;16/11/2007
718;18/01/2019;24/09/2020
718;25/09/2020;01/01/2100
719;01/01/2007;21/12/2011
720;01/01/2007;31/12/2007
721;01/01/2007;18/04/2016
722;01/10/2007;19/06/2017
723;01/01/2007;23/12/2013
723;02/10/2020;01/01/2100
724;01/01/2007;06/11/2008
725;01/01/2007;24/09/2020
725;25/09/2020;01/01/2100
726;01/01/2007;24/09/2020
726;25/09/2020;01/01/2100
727;01/01/2007;24/09/2020
727;25/09/2020;01/01/2100
728;01/01/2007;24/09/2020
728;25/09/2020;01/01/2100
729;01/01/2007;24/09/2020
729;25/09/2020;01/01/2100
730;01/01/2007;20/06/2018
731;30/03/2009;19/05/2016
732;29/10/2007;24/12/2012
733;02/01/2008;23/09/2019
734;24/01/2014;24/09/2020
734;25/09/2020;01/01/2100
735;01/01/2007;06/06/2008
736;03/06/2016;24/09/2020
736;25/09/2020;01/01/2100
737;01/01/2007;24/09/2020
737;25/09/2020;01/01/2100
738;01/01/2007;21/12/2007
739;21/12/2011;05/02/2020
740;01/01/2007;24/09/2020
740;25/09/2020;01/01/2100
741;01/01/2007;20/03/2019
742;21/09/2015;20/03/2019
743;07/06/2018;24/09/2020
743;25/09/2020;01/01/2100
744;01/01/2007;24/09/2020
744;25/09/2020;01/01/2100
745;07/03/2016;24/09/2020
745;25/09/2020;01/01/2100
746;01/01/2007;06/01/2009
747;01/01/2007;24/09/2020
747;25/09/2020;01/01/2100
748;18/04/2016;24/09/2020
748;25/09/2020;01/01/2100
749;01/05/2014;24/09/2020
749;25/09/2020;01/01/2100
750;08/04/2016;05/02/2020
751;01/01/2007;24/09/2020
751;25/09/2020;01/01/2100
752;01/01/2007;11/11/2008
753;03/09/2015;24/09/2020
753;25/09/2020;01/01/2100
754;01/01/2007;24/09/2020
754;25/09/2020;01/01/2100
755;22/09/2014;24/09/2020
755;25/09/2020;01/01/2100
756;01/01/2007;02/07/2014
757;01/01/2007;06/04/2020
758;01/01/2007;24/09/2020
758;25/09/2020;01/01/2100
759;22/09/2014;24/09/2020
759;25/09/2020;01/01/2100
760;01/01/2007;29/03/2007
761;01/01/2007;24/09/2020
761;25/09/2020;01/01/2100
762;08/02/2010;20/03/2017
763;01/01/2007;24/09/2020
763;25/09/2020;01/01/2100
764;01/01/2007;24/09/2020
764;25/09/2020;01/01/2100
765;12/02/2007;24/09/2020
765;25/09/2020;01/01/2100
766;04/03/2009;24/09/2020
766;25/09/2020;01/01/2100
767;01/01/2007;24/09/2020
767;25/09/2020;01/01/2100
768;01/01/2007;24/09/2020
768;25/09/2020;01/01/2100
769;08/10/2015;24/09/2020
769;25/09/2020;01/01/2100
770;23/09/2013;24/09/2020
770;25/09/2020;01/01/2100
771;01/01/2007;05/12/2019
772;01/01/2007;23/12/2013
773;01/01/2007;24/09/2020
773;25/09/2020;01/01/2100
774;21/12/2009;24/09/2020
774;25/09/2020;01/01/2100
775;01/01/2007;24/09/2020
775;25/09/2020;01/01/2100
776;01/01/2007;24/09/2020
776;25/09/2020;01/01/2100
777;31/10/2008;24/09/2020
777;25/09/2020;01/01/2100
778;27/02/2019;24/09/2020
778;25/09/2020;01/01/2100
779;01/01/2007;02/01/2009
780;01/01/2007;24/09/2020
780;25/09/2020;01/01/2100
781;01/01/2007;24/09/2020
781;25/09/2020;01/01/2100
782;01/01/2007;30/09/2008
783;01/01/2007;24/09/2020
783;25/09/2020;01/01/2100
784;01/01/2007;24/09/2020
784;25/09/2020;01/01/2100
785;17/09/2018;05/02/2020
786;01/01/2007;24/09/2020
786;25/09/2020;01/01/2100
787;30/01/2009;24/09/2020
787;25/09/2020;01/01/2100
788;01/01/2007;30/09/2008
789;01/07/2009;24/09/2020
789;25/09/2020;01/01/2100
790;01/01/2007;24/09/2020
790;25/09/2020;01/01/2100
791;02/07/2015;24/09/2020
791;25/09/2020;01/01/2100
792;01/01/2007;24/09/2020
792;25/09/2020;01/01/2100
793;01/01/2007;24/09/2020
793;25/09/2020;01/01/2100
794;01/01/2007;29/08/2017
795;01/01/2007;24/09/2020
795;25/09/2020;01/01/2100
796;01/01/2007;07/04/2015
797;03/01/2012;24/03/2014
798;01/01/2007;07/10/2008
799;01/01/2007;16/10/2009
800;01/01/2007;31/05/2018
801;14/11/2008;24/09/2020
801;25/09/2020;01/01/2100
802;01/01/2007;28/06/2010
803;01/01/2007;24/09/2020
803;25/09/2020;01/01/2100
804;01/01/2007;24/09/2020
804;25/09/2020;01/01/2100
805;01/11/2011;24/09/2020
805;25/09/2020;01/01/2100
806;01/01/2007;24/09/2020
806;25/09/2020;01/01/2100
807;01/01/2007;24/09/2020
807;25/09/2020;01/01/2100
808;01/01/2007;03/10/2016
808;04/10/2016;01/11/2016
808;02/11/2016;19/03/2019
808;20/03/2019;24/09/2020
808;25/09/2020;01/01/2100
809;01/01/2007;02/11/2015
809;03/11/2015;10/11/2015
809;11/11/2015;30/11/2015
809;01/12/2015;13/05/2016
809;17/05/2016;05/07/2016
809;06/07/2016;07/09/2016
809;08/09/2016;03/10/2016
809;04/10/2016;31/10/2016
809;02/11/2016;10/11/2016
809;11/11/2016;03/01/2017
809;04/01/2017;30/01/2017
809;31/01/2017;01/02/2017
809;03/02/2017;01/06/2017
809;02/06/2017;18/07/2017
809;19/07/2017;07/08/2017
809;08/08/2017;01/09/2017
809;06/09/2017;09/11/2017
809;28/11/2017;05/12/2017
809;06/12/2017;01/05/2018
809;02/05/2018;09/05/2018
809;10/05/2018;01/06/2018
809;04/06/2018;01/10/2018
809;02/10/2018;29/10/2018
809;30/10/2018;08/02/2019
809;11/02/2019;26/02/2019
809;27/02/2019;04/03/2019
809;05/03/2019;19/03/2019
809;20/03/2019;02/04/2019
809;03/04/2019;23/05/2019
809;24/05/2019;03/06/2019
809;04/06/2019;24/09/2020
809;25/09/2020;01/01/2100
810;28/06/2013;21/09/2015
810;14/12/2015;08/04/2016
810;05/02/2020;24/09/2020
810;25/09/2020;01/01/2100
811;13/11/2013;12/05/2020
2048;05/02/2020;24/09/2020
2048;25/09/2020;01/01/2100
2049;05/02/2020;24/09/2020
2049;25/09/2020;01/01/2100
2050;05/02/2020;24/09/2020
2050;25/09/2020;01/01/2100
2051;05/02/2020;24/09/2020
2051;25/09/2020;01/01/2100
2062;05/02/2020;24/09/2020
2062;25/09/2020;01/01/2100
2066;03/03/2020;24/09/2020
2066;25/09/2020;01/01/2100
2067;04/03/2020;24/09/2020
2067;25/09/2020;01/01/2100
2081;06/04/2020;24/09/2020
2081;25/09/2020;01/01/2100
2082;06/04/2020;24/09/2020
2082;25/09/2020;01/01/2100
2083;06/04/2020;24/09/2020
2083;25/09/2020;01/01/2100
2084;06/04/2020;24/09/2020
2084;25/09/2020;01/01/2100
2085;07/04/2020;24/09/2020
2085;25/09/2020;01/01/2100
2086;12/05/2020;24/09/2020
2086;25/09/2020;01/01/2100
2087;12/05/2020;24/09/2020
2087;25/09/2020;01/01/2100
2089;27/05/2020;24/09/2020
2089;25/09/2020;01/01/2100
2094;22/06/2020;24/09/2020
2094;25/09/2020;01/01/2100
2095;22/06/2020;24/09/2020
2095;25/09/2020;01/01/2100
2096;22/06/2020;24/09/2020
2096;25/09/2020;01/01/2100
2119;02/10/2020;01/01/2100
2120;02/10/2020;01/01/2100
2137;09/10/2020;01/01/2100
2138;09/10/2020;01/01/2100
;;
